ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
3299,2024-08-09,2024-07-31,SO49136,343,233,7,28.84,201.883
3300,2024-08-17,2024-07-31,SO49136,343,381,7,600.263,4201.838
3301,2025-02-18,2025-01-28,SO51726,199,506,7,200.052,1400.364
3302,2025-05-08,2025-04-30,SO57026,361,472,7,38.1,266.7
3303,2025-11-08,2025-10-29,SO69406,361,471,7,38.1,266.7
3304,2025-12-14,2025-11-29,SO71836,254,511,7,218.454,1529.178
3305,2025-12-19,2025-11-29,SO71886,109,474,7,41.994,293.958
3306,2025-12-19,2025-11-29,SO71886,109,402,7,72.162,505.134
3307,2024-02-13,2024-01-29,SO46976,2,470,8,22.794,182.352
3308,2024-08-16,2024-07-31,SO49136,343,383,8,600.263,4802.1
3309,2025-01-17,2024-12-28,SO51146,505,500,8,602.346,4818.768
3310,2025-05-12,2025-04-30,SO57136,433,472,8,38.1,304.8
3311,2025-05-08,2025-04-30,SO57136,433,471,8,38.1,304.8
3312,2025-12-12,2025-11-29,SO71886,109,472,8,38.1,304.8
3313,2025-05-09,2025-04-30,SO57136,433,481,8,5.394,43.152
3314,2025-05-14,2025-04-30,SO57136,433,217,8,20.994,167.952
3315,2025-11-08,2025-10-29,SO69406,361,477,8,2.994,23.952
3316,2025-02-13,2025-01-28,SO51726,199,560,8,728.91,5831.28
3317,2024-08-07,2024-07-31,SO49136,343,333,8,469.794,3758.352
3318,2025-05-18,2025-04-30,SO57136,433,604,9,323.994,2915.946
3319,2025-05-15,2025-04-30,SO57136,433,378,9,1466.01,13194.09
3320,2025-05-16,2025-04-30,SO57136,433,382,9,672.294,6050.646
3321,2025-05-08,2025-04-30,SO57026,361,483,9,72.0,648.0
3322,2025-05-16,2025-04-30,SO57026,361,484,9,4.77,42.93
3323,2025-05-07,2025-04-30,SO57136,433,465,9,14.694,132.246
3324,2025-12-16,2025-11-29,SO71836,254,542,9,24.294,218.646
3325,2025-12-18,2025-11-29,SO71836,254,544,9,48.594,437.346
3326,2025-12-09,2025-11-29,SO71836,254,471,9,38.1,342.9
3327,2025-05-15,2025-04-30,SO57136,433,605,10,323.994,3239.94
3328,2025-05-13,2025-04-30,SO57026,361,477,10,2.994,29.94
3329,2025-02-16,2025-01-28,SO51726,199,579,12,704.613,8455.356
3330,2025-11-17,2025-10-29,SO69406,361,225,11,5.214,57.356
3331,2025-12-11,2025-11-29,SO71886,109,471,11,36.83,405.13
3332,2025-12-19,2025-11-29,SO71836,254,474,13,40.594,527.725
3333,2025-12-15,2025-11-29,SO71886,109,476,13,40.594,527.725
3334,2025-03-13,2025-02-28,SO53576,542,476,16,38.495,615.912
3335,2025-05-11,2025-04-30,SO57136,433,482,18,4.945,89.001
3336,2023-05-12,2023-05-01,SO44563,433,311,4,2146.962,8587.848
3337,2023-08-13,2023-08-01,SO45336,326,346,4,2039.994,8159.976
3338,2023-11-18,2023-10-29,SO46105,218,215,4,20.187,80.746
3339,2024-01-12,2023-12-29,SO46643,290,407,4,65.602,262.407
3340,2024-02-19,2024-01-29,SO46973,289,470,4,22.794,91.176
3341,2024-05-16,2024-04-30,SO48001,127,469,4,22.794,91.176
3342,2024-05-21,2024-04-30,SO48079,433,337,4,469.794,1879.176
3343,2024-06-12,2024-05-30,SO48347,254,360,4,1229.459,4917.836
3344,2024-06-17,2024-05-30,SO48390,235,325,4,469.794,1879.176
3345,2024-07-13,2024-06-30,SO48741,290,327,4,469.794,1879.176
3346,2024-08-18,2024-07-31,SO49167,218,325,4,469.794,1879.176
3347,2024-10-16,2024-09-28,SO49829,253,433,4,324.453,1297.811
3348,2024-12-19,2024-11-28,SO50693,254,470,4,22.794,91.176
3349,2025-02-11,2025-01-28,SO51712,361,222,4,20.994,83.976
3350,2025-02-09,2025-01-28,SO51728,2,484,4,4.77,19.08
3351,2025-02-09,2025-01-28,SO51830,433,418,4,356.898,1427.592
3352,2025-03-10,2025-02-28,SO53457,272,355,4,1391.994,5567.976
3353,2025-03-21,2025-02-28,SO53613,109,472,4,38.1,152.4
3354,2025-05-11,2025-04-30,SO57026,361,567,4,445.41,1781.64
3355,2025-06-09,2025-05-30,SO58963,254,597,4,323.994,1295.976
3356,2025-07-21,2025-06-30,SO61195,290,382,4,672.294,2689.176
3357,2025-10-14,2025-09-29,SO67294,290,384,4,672.294,2689.176
3358,2025-10-07,2025-09-29,SO67315,668,547,4,48.594,194.376
3359,2025-11-09,2025-10-29,SO69406,361,484,4,4.77,19.08
3360,2025-12-19,2025-11-29,SO71836,254,533,4,149.874,599.496
3361,2025-12-14,2025-11-29,SO71886,109,217,4,20.994,83.976
3362,2025-12-11,2025-11-29,SO71835,621,556,4,105.294,421.176
3363,2025-12-09,2025-11-29,SO71836,254,532,4,149.874,599.496
3364,2025-12-18,2025-11-29,SO71836,254,525,4,158.43,633.72
3365,2024-02-13,2024-01-29,SO47066,218,373,4,1308.938,5235.75
3366,2025-12-06,2025-11-29,SO71835,621,561,4,1430.442,5721.768
3367,2025-12-14,2025-11-29,SO71836,254,588,4,461.694,1846.776
3368,2023-11-08,2023-10-29,SO46105,218,336,4,419.459,1677.836
3369,2025-05-12,2025-04-30,SO57026,361,225,4,5.394,21.576
3370,2024-01-05,2023-12-29,SO46646,325,456,4,44.994,179.976
3371,2025-12-08,2025-11-29,SO71836,254,290,4,818.7,3274.8
3372,2024-01-10,2023-12-29,SO46646,325,470,4,22.794,91.176
3373,2024-01-16,2023-12-29,SO46646,325,469,4,22.794,91.176
3374,2024-02-07,2024-01-29,SO46976,2,469,4,22.794,91.176
3375,2024-11-12,2024-10-28,SO50216,2,469,4,22.794,91.176
3376,2025-05-15,2025-04-30,SO57026,361,491,4,32.394,129.576
3377,2025-05-21,2025-04-30,SO57026,361,490,4,32.394,129.576
3378,2025-12-07,2025-11-29,SO71886,109,491,4,32.394,129.576
3379,2025-05-17,2025-04-30,SO57026,361,234,4,29.994,119.976
3380,2024-02-19,2024-01-29,SO46976,2,233,4,28.84,115.362
3381,2025-05-18,2025-04-30,SO57136,433,606,4,323.994,1295.976
3382,2025-07-09,2025-06-30,SO61266,668,606,4,323.994,1295.976
3383,2025-12-13,2025-11-29,SO71836,254,355,4,1391.994,5567.976
3384,2025-12-06,2025-11-29,SO71836,254,593,4,112.998,451.992
3385,2025-12-17,2025-11-29,SO71836,254,594,4,112.998,451.992
3386,2025-12-07,2025-11-29,SO71886,109,594,4,112.998,451.992
3387,2024-02-08,2024-01-29,SO47066,218,385,4,600.263,2401.05
3388,2024-08-17,2024-07-31,SO49136,343,385,4,600.263,2401.05
3389,2024-08-15,2024-07-31,SO49136,343,422,4,67.539,270.156
3390,2025-01-16,2024-12-28,SO51146,505,522,4,23.484,93.936
3391,2025-03-10,2025-02-28,SO53576,542,543,4,37.254,149.016
3392,2025-11-15,2025-10-29,SO69406,361,601,4,32.394,129.576
3393,2025-12-07,2025-11-29,SO71836,254,559,4,12.144,48.576
3394,2025-12-06,2025-11-29,SO71836,254,515,4,16.272,65.088
3395,2025-12-15,2025-11-29,SO71836,254,601,4,32.394,129.576
3396,2025-12-10,2025-11-29,SO71836,254,543,4,37.254,149.016
3397,2025-12-08,2025-11-29,SO71886,109,542,4,24.294,97.176
3398,2025-12-10,2025-11-29,SO71836,254,483,4,72.0,288.0
3399,2025-05-17,2025-04-30,SO57026,361,214,4,20.994,83.976
3400,2025-05-10,2025-04-30,SO57026,361,222,4,20.994,83.976
3401,2025-11-07,2025-10-29,SO69406,361,214,4,20.994,83.976
3402,2024-02-08,2024-01-29,SO46976,2,213,4,20.187,80.746
3403,2024-02-10,2024-01-29,SO46976,2,216,4,20.187,80.746
3404,2024-08-17,2024-07-31,SO49136,343,221,4,20.187,80.746
3405,2025-02-04,2025-01-28,SO51726,199,492,4,602.346,2409.384
3406,2025-11-14,2025-10-29,SO69406,361,492,4,602.346,2409.384
3407,2025-02-07,2025-01-28,SO51726,199,502,4,200.052,800.208
3408,2025-12-17,2025-11-29,SO71836,254,558,4,242.994,971.976
3409,2025-05-13,2025-04-30,SO57136,433,287,4,202.332,809.328
3410,2025-01-05,2024-12-28,SO51146,505,579,4,728.91,2915.64
3411,2025-08-21,2025-07-31,SO63156,199,560,4,728.91,2915.64
3412,2025-08-08,2025-07-31,SO63156,199,579,4,728.91,2915.64
3413,2025-02-10,2025-01-28,SO51726,199,564,4,953.628,3814.512
3414,2025-02-07,2025-01-28,SO51726,199,572,4,334.058,1336.23
3415,2025-03-18,2025-02-28,SO53576,542,598,4,323.994,1295.976
3416,2025-05-09,2025-04-30,SO57136,433,374,4,1466.01,5864.04
3417,2025-08-12,2025-07-31,SO63156,199,586,4,445.41,1781.64
3418,2025-11-17,2025-10-29,SO69406,361,569,4,445.41,1781.64
3419,2024-08-12,2024-07-31,SO49136,343,325,4,469.794,1879.176
3420,2024-08-18,2024-07-31,SO49136,343,335,4,469.794,1879.176
3421,2024-08-10,2024-07-31,SO49136,343,323,4,469.794,1879.176
3422,2023-05-10,2023-05-01,SO44570,218,262,3,183.938,551.815
3423,2023-08-17,2023-08-01,SO45296,145,351,3,2024.994,6074.982
3424,2024-01-19,2023-12-29,SO46667,668,286,3,183.938,551.815
3425,2024-02-09,2024-01-29,SO47054,433,368,3,1466.01,4398.03
3426,2024-04-06,2024-03-30,SO47694,290,466,3,14.129,42.387
3427,2024-05-07,2024-04-30,SO48087,218,370,3,1466.01,4398.03
3428,2024-06-13,2024-05-30,SO48347,254,394,3,20.52,61.56
3429,2024-08-17,2024-07-31,SO49092,127,453,3,35.994,107.982
3430,2024-08-17,2024-07-31,SO49161,433,321,3,469.794,1409.382
3431,2024-10-07,2024-09-28,SO49844,290,254,3,183.938,551.815
3432,2024-11-08,2024-10-28,SO50218,127,356,3,1242.852,3728.555
3433,2024-11-17,2024-10-28,SO50218,127,365,3,647.994,1943.982
3434,2024-11-08,2024-10-28,SO50297,343,456,3,44.994,134.982
3435,2025-02-11,2025-01-28,SO51712,361,463,3,14.694,44.082
3436,2025-02-13,2025-01-28,SO51726,199,586,3,334.058,1002.173
3437,2025-03-16,2025-02-28,SO53452,621,574,3,1430.442,4291.326
3438,2025-03-15,2025-02-28,SO53452,621,500,3,602.346,1807.038
3439,2025-04-08,2025-03-30,SO55269,290,580,3,1020.594,3061.782
3440,2025-04-16,2025-03-30,SO55295,668,605,3,323.994,971.982
3441,2025-05-10,2025-04-30,SO57044,2,483,3,72.0,216.0
3442,2025-05-16,2025-04-30,SO57099,605,499,3,602.346,1807.038
3443,2025-05-15,2025-04-30,SO57170,596,593,3,338.994,1016.982
3444,2025-06-08,2025-05-30,SO58910,272,555,3,63.9,191.7
3445,2025-06-10,2025-05-30,SO58962,621,571,3,445.41,1336.23
3446,2025-06-11,2025-05-30,SO59010,109,532,3,149.874,449.622
3447,2025-06-07,2025-05-30,SO59019,20,474,3,41.994,125.982
3448,2025-10-19,2025-09-29,SO67321,505,572,3,445.41,1336.23
3449,2025-11-19,2025-10-29,SO69406,361,490,3,32.394,97.182
3450,2025-11-11,2025-10-29,SO69421,199,498,3,602.346,1807.038
3451,2025-11-09,2025-10-29,SO69475,605,579,3,728.91,2186.73
3452,2025-11-14,2025-10-29,SO69529,596,588,3,461.694,1385.082
3453,2025-12-08,2025-11-29,SO71835,621,570,3,445.41,1336.23
3454,2025-05-10,2025-04-30,SO57045,199,561,3,1430.442,4291.326
3455,2025-11-10,2025-10-29,SO69475,605,561,3,1430.442,4291.326
3456,2025-12-16,2025-11-29,SO71785,272,532,3,149.874,449.622
3457,2023-11-08,2023-10-29,SO46105,218,334,3,419.459,1258.377
3458,2023-11-18,2023-10-29,SO46105,218,338,3,419.459,1258.377
3459,2023-11-13,2023-10-29,SO46105,218,328,3,419.459,1258.377
3460,2024-02-08,2024-01-29,SO47066,218,333,3,469.794,1409.382
3461,2024-08-11,2024-07-31,SO49136,343,339,3,469.794,1409.382
3462,2024-02-05,2024-01-29,SO47066,218,343,3,469.794,1409.382
3463,2025-05-19,2025-04-30,SO57026,361,565,3,445.41,1336.23
3464,2025-05-11,2025-04-30,SO57026,361,570,3,445.41,1336.23
3465,2025-11-14,2025-10-29,SO69406,361,585,3,445.41,1336.23
3466,2025-04-08,2025-03-30,SO55286,253,382,3,672.294,2016.882
3467,2025-07-21,2025-06-30,SO61266,668,382,3,672.294,2016.882
3468,2023-01-13,2022-12-29,SO43686,344,319,3,874.794,2624.382
3469,2025-12-16,2025-11-29,SO71886,109,363,3,1376.994,4130.982
3470,2025-01-12,2024-12-28,SO51146,505,560,3,728.91,2186.73
3471,2025-05-15,2025-04-30,SO57026,361,578,3,728.91,2186.73
3472,2024-02-15,2024-01-29,SO47066,218,377,3,1308.938,3926.813
3473,2024-02-05,2024-01-29,SO47066,218,371,3,1308.938,3926.813
3474,2023-08-13,2023-08-01,SO45296,145,346,3,2039.994,6119.982
3475,2023-08-12,2023-08-01,SO45336,326,344,3,2039.994,6119.982
3476,2025-01-13,2024-12-28,SO51146,505,566,3,334.058,1002.173
3477,2025-02-15,2025-01-28,SO51726,199,565,3,334.058,1002.173
3478,2025-02-04,2025-01-28,SO51726,199,570,3,334.058,1002.173
3479,2025-03-12,2025-02-28,SO53576,542,589,3,461.694,1385.082
3480,2025-12-20,2025-11-29,SO71886,109,511,3,218.454,655.362
3481,2025-01-15,2024-12-28,SO51146,505,499,3,602.346,1807.038
3482,2025-02-05,2025-01-28,SO51726,199,496,3,602.346,1807.038
3483,2025-02-04,2025-01-28,SO51726,199,499,3,602.346,1807.038
3484,2025-05-14,2025-04-30,SO57026,361,496,3,602.346,1807.038
3485,2025-05-16,2025-04-30,SO57026,361,499,3,602.346,1807.038
3486,2025-08-12,2025-07-31,SO63156,199,499,3,602.346,1807.038
3487,2025-02-12,2025-01-28,SO51726,199,509,3,200.052,600.156
3488,2025-02-09,2025-01-28,SO51726,199,507,3,200.052,600.156
3489,2024-02-10,2024-01-29,SO46976,2,428,3,209.256,627.768
3490,2024-02-12,2024-01-29,SO47066,218,273,3,202.332,606.996
3491,2024-02-09,2024-01-29,SO47066,218,265,3,202.332,606.996
3492,2025-03-13,2025-02-28,SO53576,542,516,3,23.484,70.452
3493,2025-05-10,2025-04-30,SO57026,361,501,3,72.876,218.628
3494,2025-12-17,2025-11-29,SO71836,254,501,3,72.876,218.628
3495,2025-12-09,2025-11-29,SO71886,109,515,3,16.272,48.816
3496,2025-04-20,2025-03-30,SO55286,253,546,3,37.254,111.762
3497,2025-12-06,2025-11-29,SO71836,254,517,3,31.584,94.752
3498,2024-02-08,2024-01-29,SO47066,218,321,3,469.794,1409.382
3499,2024-02-18,2024-01-29,SO47066,218,341,3,469.794,1409.382
3500,2024-08-07,2024-07-31,SO49136,343,321,3,469.794,1409.382
3501,2025-03-21,2025-02-28,SO53576,542,355,3,1391.994,4175.982
3502,2025-12-06,2025-11-29,SO71836,254,357,3,1391.994,4175.982
3503,2025-12-08,2025-11-29,SO71836,254,595,3,112.998,338.994
3504,2025-12-07,2025-11-29,SO71836,254,591,3,112.998,338.994
3505,2025-02-09,2025-01-28,SO51846,669,606,3,323.994,971.982
3506,2024-08-19,2024-07-31,SO49136,343,368,3,1466.01,4398.03
3507,2024-08-19,2024-07-31,SO49136,343,369,3,1466.01,4398.03
3508,2025-02-16,2025-01-28,SO51726,199,573,3,1430.442,4291.326
3509,2025-02-14,2025-01-28,SO51726,199,576,3,1430.442,4291.326
3510,2025-02-06,2025-01-28,SO51726,199,574,3,1430.442,4291.326
3511,2025-08-15,2025-07-31,SO63156,199,573,3,1430.442,4291.326
3512,2025-11-17,2025-10-29,SO69406,361,574,3,1430.442,4291.326
3513,2024-02-05,2024-01-29,SO47066,218,389,3,600.263,1800.788
3514,2024-08-09,2024-07-31,SO49136,343,387,3,600.263,1800.788
3515,2024-08-10,2024-07-31,SO49136,343,216,3,20.187,60.56
3516,2023-08-18,2023-08-01,SO45296,145,220,3,20.187,60.56
3517,2025-04-10,2025-03-30,SO55286,253,217,3,20.994,62.982
3518,2025-05-10,2025-04-30,SO57026,361,217,3,20.994,62.982
3519,2025-12-14,2025-11-29,SO71886,109,222,3,20.994,62.982
3520,2025-05-15,2025-04-30,SO57136,433,484,3,4.77,14.31
3521,2025-05-10,2025-04-30,SO57136,433,483,3,72.0,216.0
3522,2025-11-18,2025-10-29,SO69406,361,487,3,32.994,98.982
3523,2025-12-09,2025-11-29,SO71836,254,484,3,4.77,14.31
3524,2025-12-19,2025-11-29,SO71886,109,487,3,32.994,98.982
3525,2024-02-10,2024-01-29,SO46976,2,468,3,22.794,68.382
3526,2025-12-16,2025-11-29,SO71836,254,298,3,809.76,2429.28
3527,2025-01-14,2024-12-28,SO51146,505,495,3,602.346,1807.038
3528,2023-03-17,2023-03-01,SO44126,20,219,3,5.7,17.1
3529,2023-08-18,2023-08-01,SO45336,326,218,3,5.7,17.1
3530,2025-11-12,2025-10-29,SO69406,361,472,3,38.1,114.3
3531,2025-05-13,2025-04-30,SO57026,361,231,3,29.994,89.982
3532,2024-01-05,2023-12-29,SO46646,325,224,3,5.187,15.56
3533,2024-08-13,2024-07-31,SO49136,343,224,3,5.187,15.56
3534,2024-11-08,2024-10-28,SO50216,2,224,3,5.187,15.56
3535,2025-12-15,2025-11-29,SO71886,109,490,3,32.394,97.182
3536,2024-02-15,2024-01-29,SO46976,2,456,3,44.994,134.982
3537,2024-08-17,2024-07-31,SO49136,343,458,3,44.994,134.982
3538,2025-07-20,2025-06-30,SO61266,668,481,3,5.394,16.182
3539,2025-12-18,2025-11-29,SO71886,109,225,3,5.394,16.182
3540,2025-07-20,2025-06-30,SO61266,668,580,3,1020.594,3061.782
3541,2024-01-10,2023-12-29,SO46646,325,233,3,28.84,86.521
3542,2023-11-12,2023-10-29,SO46105,218,332,1,419.459,419.459
3543,2025-05-11,2025-04-30,SO57026,361,562,1,1430.442,1430.442
3544,2025-05-10,2025-04-30,SO57026,361,563,1,1430.442,1430.442
3545,2025-05-14,2025-04-30,SO57045,199,562,1,1430.442,1430.442
3546,2025-08-12,2025-07-31,SO63156,199,562,1,1430.442,1430.442
3547,2025-11-08,2025-10-29,SO69406,361,561,1,1430.442,1430.442
3548,2025-11-05,2025-10-29,SO69406,361,563,1,1430.442,1430.442
3549,2025-12-08,2025-11-29,SO71835,621,563,1,1430.442,1430.442
3550,2024-02-06,2024-01-29,SO46976,2,358,1,1229.459,1229.459
3551,2024-11-15,2024-10-28,SO50215,289,358,1,1229.459,1229.459
3552,2024-11-17,2024-10-28,SO50216,2,358,1,1229.459,1229.459
3553,2025-03-14,2025-02-28,SO53576,542,590,1,461.694,461.694
3554,2024-02-08,2024-01-29,SO47066,218,327,1,234.897,234.897
3555,2024-02-09,2024-01-29,SO46976,2,352,1,1242.852,1242.852
3556,2024-11-15,2024-10-28,SO50215,289,352,1,1242.852,1242.852
3557,2024-02-16,2024-01-29,SO46976,2,354,1,1242.852,1242.852
3558,2025-12-14,2025-11-29,SO71785,272,603,1,72.894,72.894
3559,2024-02-08,2024-01-29,SO47066,218,414,1,149.031,149.031
3560,2025-04-19,2025-03-30,SO55246,578,556,1,105.294,105.294
3561,2025-05-18,2025-04-30,SO57026,361,556,1,105.294,105.294
3562,2025-12-17,2025-11-29,SO71785,272,556,1,105.294,105.294
3563,2023-11-06,2023-10-29,SO46105,218,285,1,178.581,178.581
3564,2025-12-10,2025-11-29,SO71886,109,525,1,158.43,158.43
3565,2025-12-20,2025-11-29,SO71785,272,551,1,158.43,158.43
3566,2025-12-18,2025-11-29,SO71886,109,524,1,158.43,158.43
3567,2023-08-08,2023-08-01,SO45296,145,212,1,20.187,20.187
3568,2024-02-15,2024-01-29,SO46976,2,221,1,20.187,20.187
3569,2025-03-19,2025-02-28,SO53576,542,290,1,818.7,818.7
3570,2025-03-12,2025-02-28,SO53576,542,309,1,818.7,818.7
3571,2025-12-13,2025-11-29,SO71836,254,309,1,818.7,818.7
3572,2025-12-18,2025-11-29,SO71886,109,309,1,818.7,818.7
3573,2023-08-11,2023-08-01,SO45296,145,300,1,809.76,809.76
3574,2025-11-14,2025-10-29,SO69406,361,234,1,29.994,29.994
3575,2025-05-20,2025-04-30,SO57136,433,581,1,1020.594,1020.594
3576,2024-02-16,2024-01-29,SO47066,218,369,1,1466.01,1466.01
3577,2025-02-18,2025-01-28,SO51726,199,575,1,1430.442,1430.442
3578,2025-05-09,2025-04-30,SO57026,361,575,1,1430.442,1430.442
3579,2025-11-11,2025-10-29,SO69406,361,575,1,1430.442,1430.442
3580,2025-05-13,2025-04-30,SO57026,361,574,1,1430.442,1430.442
3581,2025-11-19,2025-10-29,SO69406,361,573,1,1430.442,1430.442
3582,2025-11-10,2025-10-29,SO69406,361,576,1,1430.442,1430.442
3583,2025-12-10,2025-11-29,SO71886,109,357,1,1391.994,1391.994
3584,2025-12-13,2025-11-29,SO71886,109,355,1,1391.994,1391.994
3585,2023-08-17,2023-08-01,SO45336,326,307,1,722.595,722.595
3586,2024-02-11,2024-01-29,SO47066,218,337,1,469.794,469.794
3587,2025-12-09,2025-11-29,SO71836,254,295,1,818.7,818.7
3588,2023-01-15,2022-12-29,SO43686,344,326,1,419.459,419.459
3589,2025-12-07,2025-11-29,SO71886,109,400,1,37.152,37.152
3590,2024-10-05,2024-09-28,SO49846,19,407,1,65.602,65.602
3591,2024-10-18,2024-09-28,SO49866,200,407,1,65.602,65.602
3592,2024-08-08,2024-07-31,SO49136,343,341,1,469.794,469.794
3593,2024-02-05,2024-01-29,SO46976,2,419,1,52.647,52.647
3594,2025-05-09,2025-04-30,SO57026,361,559,1,12.144,12.144
3595,2025-11-08,2025-10-29,SO69406,361,552,1,54.894,54.894
3596,2024-02-07,2024-01-29,SO46976,2,460,1,53.994,53.994
3597,2025-12-16,2025-11-29,SO71886,109,465,1,14.694,14.694
3598,2025-05-13,2025-04-30,SO57026,361,471,1,38.1,38.1
3599,2025-12-12,2025-11-29,SO71886,109,592,1,112.998,112.998
3600,2025-11-05,2025-10-29,SO69406,361,501,1,72.876,72.876
3601,2025-12-07,2025-11-29,SO71886,109,544,1,48.594,48.594
3602,2024-02-14,2024-01-29,SO46976,2,224,1,5.187,5.187
3603,2024-02-17,2024-01-29,SO46976,2,458,1,44.994,44.994
3604,2024-11-13,2024-10-28,SO50216,2,458,1,44.994,44.994
3605,2025-01-10,2024-12-28,SO51146,505,553,1,27.654,27.654
3606,2024-02-09,2024-01-29,SO47036,596,468,1,22.794,22.794
3607,2025-03-19,2025-02-28,SO53576,542,475,1,41.994,41.994
3608,2023-08-21,2023-08-01,SO45296,145,229,1,28.84,28.84
3609,2025-03-11,2025-02-28,SO53576,542,467,1,14.694,14.694
3610,2024-02-14,2024-01-29,SO47066,218,461,1,53.994,53.994
3611,2025-12-11,2025-11-29,SO71836,254,231,1,29.994,29.994
3612,2025-05-17,2025-04-30,SO57136,433,490,1,32.394,32.394
3613,2025-01-06,2024-12-28,SO51146,505,494,1,602.346,602.346
3614,2025-02-13,2025-01-28,SO51726,199,498,1,602.346,602.346
3615,2023-08-12,2023-08-01,SO45296,145,304,1,714.704,714.704
3616,2023-08-14,2023-08-01,SO45336,326,304,1,714.704,714.704
3617,2023-08-13,2023-08-01,SO45296,145,296,1,714.704,714.704
3618,2023-08-15,2023-08-01,SO45336,326,296,1,714.704,714.704
3619,2023-08-16,2023-08-01,SO45336,326,293,1,722.595,722.595
3620,2024-02-05,2024-01-29,SO47066,218,422,1,67.539,67.539
3621,2025-05-07,2025-04-30,SO57136,433,546,1,37.254,37.254
3622,2025-08-15,2025-07-31,SO63156,199,523,1,31.584,31.584
3623,2025-11-17,2025-10-29,SO69406,361,523,1,31.584,31.584
3624,2025-12-12,2025-11-29,SO71886,109,517,1,31.584,31.584
3625,2024-02-16,2024-01-29,SO47066,218,403,1,24.295,24.295
3626,2024-01-05,2023-12-29,SO46646,325,421,1,196.329,196.329
3627,2024-02-05,2024-01-29,SO47066,218,415,1,198.036,198.036
3628,2025-05-10,2025-04-30,SO57026,361,558,1,242.994,242.994
3629,2025-11-10,2025-10-29,SO69406,361,558,1,242.994,242.994
3630,2025-12-06,2025-11-29,SO71886,109,512,1,218.454,218.454
3631,2025-01-11,2024-12-28,SO51146,505,497,1,602.346,602.346
3632,2025-08-17,2025-07-31,SO63156,199,492,1,602.346,602.346
3633,2025-08-19,2025-07-31,SO63156,199,496,1,602.346,602.346
3634,2025-11-07,2025-10-29,SO69406,361,496,1,602.346,602.346
3635,2024-02-06,2024-01-29,SO47066,218,433,1,324.453,324.453
3636,2024-02-19,2024-01-29,SO47066,218,417,1,324.453,324.453
3637,2025-01-10,2024-12-28,SO51146,505,493,1,200.052,200.052
3638,2025-08-08,2025-07-31,SO63156,199,493,1,200.052,200.052
3639,2025-01-13,2024-12-28,SO51146,505,507,1,200.052,200.052
3640,2025-02-09,2025-01-28,SO51726,199,503,1,200.052,200.052
3641,2025-08-21,2025-07-31,SO63156,199,502,1,200.052,200.052
3642,2024-02-09,2024-01-29,SO47066,218,271,1,202.332,202.332
3643,2024-10-09,2024-09-28,SO49846,19,254,1,183.938,183.938
3644,2025-05-11,2025-04-30,SO57136,433,390,1,672.294,672.294
3645,2025-07-21,2025-06-30,SO61266,668,390,1,672.294,672.294
3646,2025-05-19,2025-04-30,SO57136,433,384,1,672.294,672.294
3647,2025-05-11,2025-04-30,SO57026,361,577,1,728.91,728.91
3648,2025-08-09,2025-07-31,SO63156,199,577,1,728.91,728.91
3649,2025-11-15,2025-10-29,SO69406,361,560,1,728.91,728.91
3650,2025-05-12,2025-04-30,SO57026,361,579,1,728.91,728.91
3651,2024-07-17,2024-06-30,SO48756,578,365,1,647.994,647.994
3652,2025-02-15,2025-01-28,SO51726,199,571,1,334.058,334.058
3653,2023-02-08,2023-01-29,SO43866,289,344,1,2039.994,2039.994
3654,2023-03-19,2023-03-01,SO44126,20,344,1,2039.994,2039.994
3655,2023-03-15,2023-03-01,SO44126,20,346,1,2039.994,2039.994
3656,2023-08-20,2023-08-01,SO45336,326,347,1,2039.994,2039.994
3657,2024-02-09,2024-01-29,SO47066,218,379,1,1308.938,1308.938
3658,2024-08-15,2024-07-31,SO49136,343,379,1,1308.938,1308.938
3659,2023-02-12,2023-01-29,SO43866,289,350,1,2024.994,2024.994
3660,2023-03-21,2023-03-01,SO44126,20,349,1,2024.994,2024.994
3661,2025-03-13,2025-02-28,SO53576,542,587,1,461.694,461.694
3662,2025-12-08,2025-11-29,SO71886,109,587,1,461.694,461.694
3663,2025-08-10,2025-07-31,SO63156,199,564,1,1430.442,1430.442
