SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount
45421,3719,SO58934,573,14,2,1430.442,2860.884
45422,3719,SO58934,565,17,2,111.3525,222.705
45423,3719,SO58934,586,17,3,111.3525,334.0575
45424,3719,SO58934,491,7,3,32.394,97.182
45425,3719,SO58934,234,7,3,29.994,89.982
45426,3719,SO58934,490,7,4,32.394,129.576
45427,3719,SO58934,484,18,5,4.77,23.85
45428,3719,SO58934,483,18,6,72.0,432.0
45429,3719,SO58934,569,17,5,111.3525,556.7625
45430,3719,SO58934,560,17,1,182.2275,182.2275
45431,319,SO58935,287,3,1,202.332,202.332
45432,319,SO58935,434,3,1,356.898,356.898
45433,319,SO58935,408,1,1,72.162,72.162
45434,319,SO58935,482,9,2,5.394,10.788
45435,319,SO58935,436,3,2,356.898,713.796
45436,319,SO58935,463,5,4,14.694,58.776
45437,3343,SO58936,565,17,1,445.41,445.41
45438,343,SO58937,579,17,1,728.91,728.91
45439,343,SO58937,561,15,1,1430.442,1430.442
45440,343,SO58937,564,17,1,1430.442,1430.442
45441,343,SO58937,586,17,1,445.41,445.41
45442,343,SO58937,572,17,1,445.41,445.41
45443,343,SO58937,490,7,2,32.394,64.788
45444,343,SO58937,477,18,4,2.994,11.976
45445,916,SO58938,581,13,1,1020.594,1020.594
45446,916,SO58938,386,17,1,672.294,672.294
45447,916,SO58938,240,16,1,858.9,858.9
45448,916,SO58938,243,16,1,858.9,858.9
45449,916,SO58938,408,1,1,72.162,72.162
45450,1381,SO58939,568,17,1,445.41,445.41
45451,1381,SO58939,572,17,1,445.41,445.41
45452,1672,SO58940,533,4,1,149.874,149.874
45453,1672,SO58940,551,4,1,158.43,158.43
45454,1672,SO58940,527,4,1,158.43,158.43
45455,1672,SO58940,603,4,1,72.894,72.894
45456,1672,SO58940,475,8,1,41.994,41.994
45457,1672,SO58940,517,1,2,31.584,63.168
45458,1672,SO58940,552,1,2,54.894,109.788
45459,1672,SO58940,558,3,2,242.994,485.988
45460,1672,SO58940,531,4,2,149.874,299.748
45461,1672,SO58940,309,12,2,818.7,1637.4
45462,1672,SO58940,524,4,3,158.43,475.29
45463,1672,SO58940,532,4,3,149.874,449.622
45464,1672,SO58940,511,3,3,218.454,655.362
45465,1672,SO58940,306,12,3,809.76,2429.28
45466,1672,SO58940,400,1,3,37.152,111.456
45467,1672,SO58940,555,1,4,63.9,255.6
45468,1672,SO58940,398,1,4,26.724,106.896
45469,1672,SO58940,544,2,4,48.594,194.376
45470,1672,SO58940,361,17,4,1376.994,5507.976
45471,1672,SO58940,516,1,6,23.484,140.904
45472,1672,SO58940,559,1,6,12.144,72.864
45473,1672,SO58940,474,8,7,41.994,293.958
45474,1672,SO58940,512,3,3,218.454,655.362
45475,1672,SO58940,295,16,1,818.7,818.7
45476,3400,SO58941,281,3,1,202.332,202.332
45477,3400,SO58941,430,3,1,356.898,356.898
45478,3400,SO58941,481,9,1,5.394,5.394
45479,607,SO58942,380,17,1,1466.01,1466.01
45480,607,SO58942,434,3,1,356.898,356.898
45481,607,SO58942,287,3,4,202.332,809.328
45482,3273,SO58943,583,13,14,986.5742,13812.0388
45483,3273,SO58943,376,14,1,1466.01,1466.01
45484,3273,SO58943,482,9,2,5.394,10.788
45485,3273,SO58943,481,9,2,5.394,10.788
45486,3273,SO58943,547,1,2,48.594,97.188
45487,3273,SO58943,374,17,2,1466.01,2932.02
45488,3273,SO58943,418,3,3,356.898,1070.694
45489,3273,SO58943,255,3,3,202.332,606.996
45490,3273,SO58943,546,1,3,37.254,111.762
45491,3273,SO58943,434,3,4,356.898,1427.592
45492,3273,SO58943,287,3,4,202.332,809.328
45493,3273,SO58943,436,3,5,356.898,1784.49
45494,3273,SO58943,545,1,5,24.294,121.47
45495,3273,SO58943,581,13,6,1020.594,6123.564
45496,3273,SO58943,584,17,6,323.994,1943.964
45497,3273,SO58943,382,17,6,672.294,4033.764
45498,3273,SO58943,606,14,7,323.994,2267.958
45499,3273,SO58943,390,17,8,672.294,5378.352
45500,3273,SO58943,605,14,8,323.994,2591.952
45501,3273,SO58943,580,13,14,986.5742,13812.0388
45502,2454,SO58944,471,11,3,38.1,114.3
45503,2454,SO58944,591,14,1,338.994,338.994
45504,2454,SO58944,512,3,1,218.454,218.454
45505,2454,SO58944,298,12,1,809.76,809.76
45506,2454,SO58944,543,1,1,37.254,37.254
45507,2454,SO58944,544,2,1,48.594,48.594
45508,2454,SO58944,400,1,1,37.152,37.152
45509,2454,SO58944,225,10,1,5.394,5.394
45510,2454,SO58944,588,15,1,461.694,461.694
45511,2454,SO58944,517,1,1,31.584,31.584
45512,2454,SO58944,477,18,2,2.994,5.988
45513,2454,SO58944,595,14,1,338.994,338.994
45514,2454,SO58944,483,18,2,72.0,144.0
45515,2454,SO58944,525,4,2,158.43,316.86
45516,2454,SO58944,524,4,2,158.43,316.86
45517,2454,SO58944,598,17,2,323.994,647.988
45518,2454,SO58944,599,17,2,323.994,647.988
45519,2454,SO58944,596,17,2,323.994,647.988
45520,2454,SO58944,353,17,2,1391.994,2783.988
45521,2454,SO58944,355,14,2,1391.994,2783.988
45522,2454,SO58944,590,15,2,461.694,923.388
45523,2454,SO58944,597,17,3,323.994,971.982
45524,2454,SO58944,589,17,3,461.694,1385.082
45525,2454,SO58944,465,5,3,14.694,44.082
45526,2454,SO58944,515,1,3,16.272,48.816
45527,2454,SO58944,600,17,1,323.994,323.994
45528,2454,SO58944,214,18,3,20.994,62.982
45529,2454,SO58944,484,18,4,4.77,19.08
45530,2454,SO58944,402,1,4,72.162,288.648
45531,2454,SO58944,475,8,4,41.994,167.976
45532,2454,SO58944,511,3,4,218.454,873.816
45533,2454,SO58944,532,4,4,149.874,599.496
45534,2454,SO58944,234,7,4,29.994,119.976
45535,2454,SO58944,231,7,4,29.994,119.976
45536,2454,SO58944,357,14,4,1391.994,5567.976
45537,2454,SO58944,593,14,4,338.994,1355.976
45538,2454,SO58944,472,11,5,38.1,190.5
45539,2454,SO58944,487,18,6,32.994,197.964
45540,2454,SO58944,491,7,6,32.394,194.364
45541,2454,SO58944,359,17,7,1376.994,9638.958
45542,2454,SO58944,490,7,7,32.394,226.758
45543,2454,SO58944,488,7,7,32.394,226.758
45544,2454,SO58944,222,18,7,20.994,146.958
45545,2454,SO58944,217,18,9,20.994,188.946
45546,2454,SO58944,474,8,12,40.5942,487.1304
45547,2454,SO58944,476,8,13,40.5942,527.7246
45548,3118,SO58945,560,17,1,728.91,728.91
45549,3118,SO58945,579,17,1,728.91,728.91
45550,3118,SO58945,564,17,1,1430.442,1430.442
45551,3118,SO58945,568,17,1,445.41,445.41
45552,1572,SO58946,523,1,1,31.584,31.584
45553,1572,SO58946,574,14,1,1430.442,1430.442
45554,1572,SO58946,566,17,1,445.41,445.41
45555,1572,SO58946,548,1,1,48.594,48.594
45556,1572,SO58946,500,3,1,602.346,602.346
45557,1572,SO58946,497,3,1,602.346,602.346
45558,1572,SO58946,498,12,1,602.346,602.346
45559,1572,SO58946,506,3,1,200.052,200.052
45560,1572,SO58946,477,18,1,2.994,2.994
45561,1572,SO58946,496,3,2,602.346,1204.692
45562,1572,SO58946,493,3,2,200.052,400.104
45563,1572,SO58946,503,3,2,200.052,400.104
45564,1572,SO58946,562,15,2,1430.442,2860.884
45565,1572,SO58946,570,17,2,445.41,890.82
45566,1572,SO58946,569,17,2,445.41,890.82
45567,1572,SO58946,586,17,2,445.41,890.82
45568,1572,SO58946,564,17,3,1430.442,4291.326
45569,1572,SO58946,573,14,3,1430.442,4291.326
45570,1572,SO58946,522,1,3,23.484,70.452
45571,1572,SO58946,492,3,4,602.346,2409.384
45572,1572,SO58946,554,1,4,54.942,219.768
45573,1572,SO58946,560,17,6,728.91,4373.46
45574,1572,SO58946,568,17,6,445.41,2672.46
45575,1572,SO58946,572,17,6,445.41,2672.46
45576,1572,SO58946,480,18,8,1.374,10.992
45577,1572,SO58946,579,17,12,704.613,8455.356
45578,3737,SO58947,499,3,2,602.346,1204.692
45579,3737,SO58947,496,3,1,602.346,602.346
45580,3730,SO58948,577,17,1,728.91,728.91
45581,3730,SO58948,579,17,1,728.91,728.91
45582,3730,SO58948,562,15,1,1430.442,1430.442
45583,3730,SO58948,573,14,1,1430.442,1430.442
45584,3730,SO58948,576,14,1,1430.442,1430.442
45585,3730,SO58948,569,17,1,445.41,445.41
45586,3730,SO58948,565,17,1,445.41,445.41
45587,3730,SO58948,585,17,1,445.41,445.41
45588,3730,SO58948,568,17,1,445.41,445.41
45589,3730,SO58948,572,17,1,445.41,445.41
45590,3730,SO58948,556,4,1,105.294,105.294
45591,3730,SO58948,472,11,1,38.1,38.1
45592,3730,SO58948,603,4,1,72.894,72.894
45593,3730,SO58948,601,1,1,32.394,32.394
45594,3730,SO58948,487,18,2,32.994,65.988
45595,3730,SO58948,222,18,2,20.994,41.988
45596,3730,SO58948,578,17,2,728.91,1457.82
45597,3730,SO58948,564,17,2,1430.442,2860.884
45598,3730,SO58948,586,17,2,445.41,890.82
45599,3730,SO58948,566,17,2,445.41,890.82
45600,3730,SO58948,571,17,2,445.41,890.82
45601,3730,SO58948,561,15,3,1430.442,4291.326
45602,3730,SO58948,465,5,3,14.694,44.082
45603,3730,SO58948,484,18,3,4.77,14.31
45604,3730,SO58948,559,1,3,12.144,36.432
45605,3730,SO58948,555,1,3,63.9,191.7
45606,3730,SO58948,483,18,4,72.0,288.0
45607,3730,SO58948,491,7,4,32.394,129.576
45608,3730,SO58948,231,7,4,29.994,119.976
45609,3730,SO58948,217,18,5,20.994,104.97
45610,3730,SO58948,225,10,6,5.394,32.364
45611,3730,SO58948,488,7,6,32.394,194.364
45612,3730,SO58948,490,7,6,32.394,194.364
45613,3730,SO58948,477,18,7,2.994,20.958
45614,3730,SO58948,234,7,8,29.994,239.952
45615,3730,SO58948,214,18,9,20.994,188.946
45616,3730,SO58948,471,11,10,38.1,381.0
45617,3730,SO58948,575,14,2,1430.442,2860.884
45618,3730,SO58948,560,17,1,728.91,728.91
45619,1345,SO58949,359,17,5,1376.994,6884.97
45620,1345,SO58949,475,8,3,41.994,125.982
45621,1345,SO58949,474,8,3,41.994,125.982
45622,1345,SO58949,476,8,6,41.994,251.964
45623,2875,SO58950,243,16,2,858.9,1717.8
45624,2875,SO58950,287,3,4,202.332,809.328
45625,2875,SO58950,255,3,4,202.332,809.328
45626,2875,SO58950,376,14,4,1466.01,5864.04
45627,2875,SO58950,583,13,4,1020.594,4082.376
45628,2875,SO58950,482,9,6,5.394,32.364
45629,2875,SO58950,386,17,6,672.294,4033.764
45630,2875,SO58950,384,17,6,672.294,4033.764
45631,2875,SO58950,606,14,7,323.994,2267.958
45632,2875,SO58950,390,17,7,672.294,4706.058
45633,2875,SO58950,605,14,16,296.9945,4751.912
45634,2875,SO58950,580,13,15,935.5445,14033.1675
45635,2875,SO58950,237,7,1,29.994,29.994
45636,2875,SO58950,545,1,2,24.294,48.588
45637,2875,SO58950,418,3,4,356.898,1427.592
45638,2875,SO58950,436,3,1,356.898,356.898
45639,2875,SO58950,434,3,2,356.898,713.796
45640,2875,SO58950,584,17,3,323.994,971.982
45641,2875,SO58950,382,17,3,672.294,2016.882
45642,2875,SO58950,581,13,3,1020.594,3061.782
45643,2875,SO58950,374,17,3,1466.01,4398.03
45644,2875,SO58950,378,17,3,1466.01,4398.03
45645,2875,SO58950,440,16,3,858.9,2576.7
45646,2875,SO58950,481,9,3,5.394,16.182
45647,2875,SO58950,408,1,4,72.162,288.648
45648,2875,SO58950,546,1,4,37.254,149.016
45649,2875,SO58950,547,1,4,48.594,194.376
45650,2875,SO58950,240,16,4,858.9,3435.6
45651,3588,SO58951,309,12,4,818.7,3274.8
45652,3588,SO58951,490,7,4,32.394,129.576
45653,3588,SO58951,353,17,4,1391.994,5567.976
45654,3588,SO58951,591,14,4,338.994,1355.976
45655,3588,SO58951,465,5,5,14.694,73.47
45656,3588,SO58951,214,18,5,20.994,104.97
45657,3588,SO58951,472,11,6,38.1,228.6
45658,3588,SO58951,231,7,7,29.994,209.958
45659,3588,SO58951,487,18,7,32.994,230.958
45660,3588,SO58951,217,18,7,20.994,146.958
45661,3588,SO58951,491,7,8,32.394,259.152
45662,3588,SO58951,234,7,9,29.994,269.946
45663,3588,SO58951,484,18,9,4.77,42.93
45664,3588,SO58951,474,8,12,40.5942,487.1304
45665,3588,SO58951,476,8,18,38.4945,692.901
45666,3588,SO58951,589,17,4,461.694,1846.776
45667,3588,SO58951,595,14,1,338.994,338.994
45668,3588,SO58951,593,14,1,338.994,338.994
45669,3588,SO58951,357,14,1,1391.994,1391.994
45670,3588,SO58951,598,17,1,323.994,323.994
45671,3588,SO58951,512,3,1,218.454,218.454
45672,3588,SO58951,542,1,1,24.294,24.294
45673,3588,SO58951,402,1,1,72.162,72.162
45674,3588,SO58951,225,10,2,5.394,10.788
45675,3588,SO58951,471,11,2,38.1,76.2
45676,3588,SO58951,477,18,2,2.994,5.988
45677,3588,SO58951,532,4,2,149.874,299.748
45678,3588,SO58951,533,4,2,149.874,299.748
45679,3588,SO58951,525,4,2,158.43,316.86
45680,3588,SO58951,599,17,2,323.994,647.988
45681,3588,SO58951,596,17,2,323.994,647.988
45682,3588,SO58951,355,14,2,1391.994,2783.988
45683,3588,SO58951,363,17,2,1376.994,2753.988
45684,3588,SO58951,361,17,2,1376.994,2753.988
45685,3588,SO58951,597,17,3,323.994,971.982
45686,3588,SO58951,587,17,3,461.694,1385.082
45687,3588,SO58951,588,15,3,461.694,1385.082
45688,3588,SO58951,488,7,3,32.394,97.182
45689,3588,SO58951,543,1,3,37.254,111.762
45690,3588,SO58951,483,18,3,72.0,216.0
45691,3588,SO58951,544,2,4,48.594,194.376
45692,3588,SO58951,475,8,4,41.994,167.976
45693,3588,SO58951,222,18,4,20.994,83.976
45694,3628,SO58952,554,1,1,54.942,54.942
45695,3628,SO58952,496,3,3,602.346,1807.038
45696,3628,SO58952,499,3,4,602.346,2409.384
45697,3628,SO58952,514,1,1,63.9,63.9
45698,783,SO58953,581,13,1,1020.594,1020.594
45699,783,SO58953,580,13,1,1020.594,1020.594
45700,783,SO58953,546,1,1,37.254,37.254
45701,783,SO58953,481,9,1,5.394,5.394
45702,783,SO58953,605,14,2,323.994,647.988
45703,783,SO58953,390,17,2,672.294,1344.588
45704,783,SO58953,434,3,3,356.898,1070.694
45705,783,SO58953,491,7,3,32.394,97.182
45706,783,SO58953,490,7,3,32.394,97.182
45707,783,SO58953,477,18,3,2.994,8.982
45708,783,SO58953,234,7,5,29.994,149.97
45709,783,SO58953,483,18,5,72.0,360.0
45710,783,SO58953,471,11,5,38.1,190.5
45711,783,SO58953,225,10,5,5.394,26.97
45712,783,SO58953,482,9,7,5.394,37.758
45713,783,SO58953,545,1,2,24.294,48.588
45714,783,SO58953,382,17,1,672.294,672.294
45715,783,SO58953,606,14,1,323.994,323.994
45716,783,SO58953,583,13,1,1020.594,1020.594
45717,2302,SO58954,606,14,1,323.994,323.994
45718,1425,SO58955,576,14,3,1430.442,4291.326
45719,1425,SO58955,561,15,1,1430.442,1430.442
45720,1302,SO58956,502,3,1,200.052,200.052
45721,1302,SO58956,499,3,2,602.346,1204.692
45722,1302,SO58956,500,3,2,602.346,1204.692
45723,1302,SO58956,496,3,2,602.346,1204.692
45724,1302,SO58956,492,3,2,602.346,1204.692
45725,1302,SO58956,523,1,2,31.584,63.168
45726,1302,SO58956,560,17,2,728.91,1457.82
45727,1302,SO58956,566,17,2,445.41,890.82
45728,1302,SO58956,579,17,3,728.91,2186.73
45729,1302,SO58956,561,15,3,1430.442,4291.326
45730,1302,SO58956,586,17,3,445.41,1336.23
45731,1302,SO58956,569,17,3,445.41,1336.23
45732,1302,SO58956,562,15,4,1430.442,5721.768
45733,1302,SO58956,565,17,4,445.41,1781.64
45734,1302,SO58956,564,17,5,1430.442,7152.21
45735,1302,SO58956,576,14,6,1430.442,8582.652
45736,1302,SO58956,568,17,9,445.41,4008.69
45737,1302,SO58956,572,17,10,445.41,4454.1
45738,1302,SO58956,577,17,3,728.91,2186.73
45739,1302,SO58956,506,3,1,200.052,200.052
45740,902,SO58957,524,4,1,158.43,158.43
45741,902,SO58957,593,14,1,338.994,338.994
45742,902,SO58957,591,14,1,338.994,338.994
45743,902,SO58957,353,17,1,1391.994,1391.994
45744,902,SO58957,355,14,1,1391.994,1391.994
45745,902,SO58957,590,15,1,461.694,461.694
45746,902,SO58957,598,17,1,323.994,323.994
45747,902,SO58957,596,17,1,323.994,323.994
45748,902,SO58957,597,17,1,323.994,323.994
45749,902,SO58957,512,3,1,218.454,218.454
45750,902,SO58957,511,3,1,218.454,218.454
45751,902,SO58957,309,12,1,818.7,818.7
45752,902,SO58957,543,1,1,37.254,37.254
45753,902,SO58957,544,2,1,48.594,48.594
45754,902,SO58957,400,1,1,37.152,37.152
45755,902,SO58957,475,8,1,41.994,41.994
45756,902,SO58957,533,4,2,149.874,299.748
45757,902,SO58957,298,12,2,809.76,1619.52
45758,902,SO58957,363,17,2,1376.994,2753.988
45759,902,SO58957,359,17,2,1376.994,2753.988
45760,902,SO58957,594,14,2,338.994,677.988
45761,902,SO58957,595,14,2,338.994,677.988
45762,902,SO58957,402,1,3,72.162,216.486
45763,902,SO58957,517,1,3,31.584,94.752
45764,902,SO58957,542,1,4,24.294,97.176
45765,902,SO58957,587,17,4,461.694,1846.776
45766,902,SO58957,599,17,4,323.994,1295.976
45767,902,SO58957,361,17,4,1376.994,5507.976
45768,902,SO58957,357,14,6,1391.994,8351.964
45769,902,SO58957,474,8,18,38.4945,692.901
45770,848,SO58958,570,17,1,445.41,445.41
45771,848,SO58958,495,12,1,602.346,602.346
45772,848,SO58958,492,3,1,602.346,602.346
45773,848,SO58958,507,3,1,200.052,200.052
45774,848,SO58958,493,3,1,200.052,200.052
45775,848,SO58958,554,1,1,54.942,54.942
45776,848,SO58958,523,1,1,31.584,31.584
45777,848,SO58958,497,3,2,602.346,1204.692
45778,848,SO58958,488,7,2,32.394,64.788
45779,848,SO58958,572,17,2,445.41,890.82
45780,848,SO58958,573,14,3,1430.442,4291.326
45781,848,SO58958,565,17,3,445.41,1336.23
45782,848,SO58958,237,7,3,29.994,89.982
45783,848,SO58958,498,12,3,602.346,1807.038
45784,848,SO58958,500,3,4,602.346,2409.384
45785,848,SO58958,487,18,4,32.994,131.976
45786,848,SO58958,480,18,4,1.374,5.496
45787,848,SO58958,214,18,4,20.994,83.976
45788,848,SO58958,560,17,4,728.91,2915.64
45789,848,SO58958,574,14,4,1430.442,5721.768
45790,848,SO58958,231,7,4,29.994,119.976
45791,848,SO58958,576,14,5,1430.442,7152.21
45792,848,SO58958,467,5,5,14.694,73.47
45793,848,SO58958,477,18,6,2.994,17.964
45794,848,SO58958,569,17,6,445.41,2672.46
45795,848,SO58958,463,5,6,14.694,88.164
45796,848,SO58958,561,15,7,1430.442,10013.094
45797,848,SO58958,217,18,8,20.994,167.952
45798,848,SO58958,234,7,8,29.994,239.952
45799,848,SO58958,586,17,9,445.41,4008.69
45800,848,SO58958,484,18,10,4.77,47.7
45801,848,SO58958,568,17,10,445.41,4454.1
45802,848,SO58958,222,18,12,20.2942,243.5304
45803,848,SO58958,465,5,12,14.2042,170.4504
45804,848,SO58958,225,10,14,5.2142,72.9988
45805,848,SO58958,491,7,16,29.6945,475.112
45806,848,SO58958,472,11,15,34.925,523.875
45807,848,SO58958,490,7,15,29.6945,445.4175
45808,848,SO58958,494,12,1,602.346,602.346
45809,848,SO58958,483,18,20,66.0,1320.0
45810,848,SO58958,471,11,24,34.925,838.2
45811,3428,SO58959,587,17,2,461.694,923.388
45812,3428,SO58959,594,14,1,338.994,338.994
45813,3428,SO58959,357,14,1,1391.994,1391.994
45814,3428,SO58959,355,14,1,1391.994,1391.994
45815,3428,SO58959,597,17,1,323.994,323.994
45816,3428,SO58959,598,17,1,323.994,323.994
45817,3428,SO58959,512,3,1,218.454,218.454
45818,3428,SO58959,531,4,1,149.874,149.874
45819,3428,SO58959,525,4,1,158.43,158.43
45820,3428,SO58959,544,2,1,48.594,48.594
45821,3428,SO58959,400,1,1,37.152,37.152
45822,3428,SO58959,402,1,1,72.162,72.162
45823,3428,SO58959,463,5,1,14.694,14.694
45824,3428,SO58959,517,1,1,31.584,31.584
45825,3428,SO58959,532,4,2,149.874,299.748
45826,3428,SO58959,511,3,2,218.454,436.908
45827,3428,SO58959,524,4,2,158.43,316.86
45828,3428,SO58959,353,17,2,1391.994,2783.988
45829,3428,SO58959,592,14,1,338.994,338.994
45830,3428,SO58959,361,17,2,1376.994,2753.988
45831,3428,SO58959,595,14,2,338.994,677.988
45832,3428,SO58959,596,17,3,323.994,971.982
45833,3428,SO58959,551,4,3,158.43,475.29
45834,3428,SO58959,298,12,3,809.76,2429.28
45835,3428,SO58959,542,1,3,24.294,72.882
45836,3428,SO58959,475,8,3,41.994,125.982
45837,3428,SO58959,543,1,4,37.254,149.016
45838,3428,SO58959,363,17,4,1376.994,5507.976
45839,3428,SO58959,600,17,5,323.994,1619.97
45840,3428,SO58959,588,15,7,461.694,3231.858
45841,3428,SO58959,476,8,7,41.994,293.958
45842,3428,SO58959,474,8,27,34.995,944.865
45843,3493,SO58960,476,8,2,41.994,83.988
45844,3493,SO58960,475,8,2,41.994,83.988
45845,3493,SO58960,474,8,3,41.994,125.982
45846,3493,SO58960,359,17,4,1376.994,5507.976
45847,1712,SO58961,483,18,5,72.0,360.0
45848,1712,SO58961,579,17,1,728.91,728.91
45849,1712,SO58961,564,17,1,1430.442,1430.442
45850,1712,SO58961,576,14,1,1430.442,1430.442
45851,1712,SO58961,567,17,1,445.41,445.41
45852,1712,SO58961,565,17,1,445.41,445.41
45853,1712,SO58961,558,3,1,242.994,242.994
45854,1712,SO58961,555,1,1,63.9,63.9
45855,1712,SO58961,490,7,2,32.394,64.788
45856,1712,SO58961,225,10,2,5.394,10.788
45857,1712,SO58961,552,1,2,54.894,109.788
45858,1712,SO58961,217,18,2,20.994,41.988
45859,1712,SO58961,578,17,2,728.91,1457.82
45860,1712,SO58961,577,17,2,728.91,1457.82
45861,1712,SO58961,560,17,2,728.91,1457.82
45862,1712,SO58961,568,17,2,445.41,890.82
45863,1712,SO58961,566,17,2,445.41,890.82
45864,1712,SO58961,570,17,2,445.41,890.82
45865,1712,SO58961,586,17,2,445.41,890.82
45866,1712,SO58961,573,14,3,1430.442,4291.326
45867,1712,SO58961,561,15,3,1430.442,4291.326
45868,1712,SO58961,571,17,3,445.41,1336.23
45869,1712,SO58961,569,17,3,445.41,1336.23
45870,1712,SO58961,572,17,3,445.41,1336.23
45871,1712,SO58961,585,17,3,445.41,1336.23
45872,1712,SO58961,231,7,3,29.994,89.982
45873,1712,SO58961,234,7,3,29.994,89.982
45874,1712,SO58961,601,1,3,32.394,97.182
45875,1712,SO58961,603,4,3,72.894,218.682
45876,1712,SO58961,556,4,3,105.294,315.882
45877,1712,SO58961,477,18,3,2.994,8.982
45878,1712,SO58961,559,1,3,12.144,36.432
45879,1712,SO58961,471,11,3,38.1,114.3
45880,1712,SO58961,487,18,4,32.994,131.976
45881,1712,SO58961,501,1,4,72.876,291.504
45882,1712,SO58961,574,14,4,1430.442,5721.768
45883,1712,SO58961,563,15,4,1430.442,5721.768
45884,1712,SO58961,575,14,4,1430.442,5721.768
45885,1712,SO58961,465,5,5,14.694,73.47
45886,1712,SO58961,472,11,6,38.1,228.6
45887,1712,SO58961,562,15,6,1430.442,8582.652
45888,1712,SO58961,523,1,7,31.584,221.088
45889,1712,SO58961,484,18,7,4.77,33.39
45890,1712,SO58961,488,7,9,32.394,291.546
45891,1712,SO58961,491,7,9,32.394,291.546
45892,1712,SO58961,222,18,9,20.994,188.946
45893,1637,SO58962,572,17,6,445.41,2672.46
45894,1637,SO58962,562,15,3,1430.442,4291.326
45895,1637,SO58962,563,15,3,1430.442,4291.326
45896,1637,SO58962,573,14,3,1430.442,4291.326
45897,1637,SO58962,560,17,1,728.91,728.91
45898,1637,SO58962,561,15,3,1430.442,4291.326
45899,1637,SO58962,565,17,3,445.41,1336.23
45900,1637,SO58962,571,17,3,445.41,1336.23
45901,1637,SO58962,566,17,3,445.41,1336.23
45902,1637,SO58962,601,1,3,32.394,97.182
45903,1637,SO58962,552,1,3,54.894,164.682
45904,1637,SO58962,577,17,4,728.91,2915.64
45905,1637,SO58962,574,14,4,1430.442,5721.768
45906,1637,SO58962,585,17,4,445.41,1781.64
45907,1637,SO58962,578,17,5,728.91,3644.55
45908,1637,SO58962,579,17,5,728.91,3644.55
45909,1637,SO58962,603,4,6,72.894,437.364
45910,1637,SO58962,570,17,2,445.41,890.82
45911,1637,SO58962,586,17,1,445.41,445.41
45912,1637,SO58962,568,17,1,445.41,445.41
45913,1637,SO58962,567,17,1,445.41,445.41
45914,1637,SO58962,499,3,1,602.346,602.346
45915,1637,SO58962,496,3,1,602.346,602.346
45916,1637,SO58962,556,4,1,105.294,105.294
45917,1637,SO58962,559,1,1,12.144,12.144
45918,1637,SO58962,523,1,2,31.584,63.168
45919,1637,SO58962,514,1,2,63.9,127.8
45920,1637,SO58962,555,1,2,63.9,127.8
45921,1637,SO58962,501,1,2,72.876,145.752
45922,1637,SO58962,554,1,2,54.942,109.884
45923,1637,SO58962,564,17,2,1430.442,2860.884
45924,1637,SO58962,575,14,2,1430.442,2860.884
45925,1637,SO58962,576,14,2,1430.442,2860.884
45926,1637,SO58962,569,17,2,445.41,890.82
45927,1545,SO58963,552,1,5,54.894,274.47
45928,1545,SO58963,515,1,5,16.272,81.36
45929,1545,SO58963,475,8,5,41.994,209.97
